114707,,-0.313
,,-0.313
01:Graph01,,-0.313
mm,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
,,-0.313
